cntnum,deptcode,deptname,LOCATION,skcode,baribc,barsbc1,barsbc2,prname,bndname,model,color,soh,variance,posprice,cntqnt,prtype,rpname
00010F111124001,10,Gadget,BS1+001+00002,282823,             ,812887016070,,EARBUDS WIRELESS JBUDS PRO SIGNATURE JLAB JBUDSPROBT-BLK,JLAB,?JBUDSPROBT-BLK,ไม่ระบุ,1,0,314,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,282824,             ,2000002828242,,DEMO EARBUDS WIRELESS JBUDS PRO SIGNATURE JLAB JBUDSPROBT-BLK,JLAB,?JBUDSPROBT-BLK,ไม่ระบุ,1,0,690,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,282825,             ,812887018104,,EARBUDS WIRELESS FIT SPORT3 JLAB IAPEBFITSPORT-BLK,JLAB,?IAPEBFITSPORT-BLK,ไม่ระบุ,2,0,704,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,282826,             ,2000002828266,,DEMO EARBUDS WIRELESS FIT SPORT3 JLAB IAPEBFITSPORT-BLK,JLAB,?IAPEBFITSPORT-BLK,ไม่ระบุ,1,0,1090,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,282830,             ,2000002828303,,DEMO WIRELESS OVER EAR JLAB STUDIO PRO -HBASTUDIOPRORBLK4,JLAB,?HBASTUDIOPRORBLK4,ไม่ระบุ,1,0,1490,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,283280,             ,6941565943750,,ACTION CAMERA DJI OSMO-ACTION-3-ADVENTURE/TH,DJI,?ACTION-3-ADVENTURET,ไม่ระบุ,1,0,8684,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,283418,             ,2000002834182,,DEMO SPEAKER BEOSOUNDD EXPLORE B&O BS_EXPLORE_GREEN,B&O                           ,DEMOBS_EXPLORE_GREEN,ไม่ระบุ,1,0,9500,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,283420,             ,2000002834205,,DEMO SPEAKER BEOSOUND LEVEL B&O BS_LEVEL_NAT,B&O                           ,DEMO BS_LEVEL_NAT,ไม่ระบุ,1,0,65000,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,283426,             ,2000002834267,,DEMO IN-EAR TRUE WIRELESS B&O EQ-BLACK,B&O                           ,DEMO EQ-BLK,ไม่ระบุ,1,0,16500,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,283430,             ,2000002834304,,DEMO IN-EAR TRUE WIRELESS B&O EX - GOLD TONE,B&O                           ,DEMO EX-GOLD TONE,ไม่ระบุ,1,0,16500,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,283439,             ,6925281998829,2000002834397,SPEAKER JBL JBLBOOMBOX3BLKAS,JBL                           ,JBLBOOMBOX3BLKAS,ไม่ระบุ,1,0,18615,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,283440,             ,2000002834403,,DEMO SPEAKER JBL JBLBOOMBOX3BLKAS,JBL                           ,JBLBOOMBOX3BLKAS,ไม่ระบุ,1,0,21900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00027,283441,             ,6925281967849,2000002834410,SPEAKER JBL JBLPULSE5BLK,JBL                           ,JBLPULSE5BLK,ไม่ระบุ,2,0,8330,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,283442,             ,2000002834427,,DEMO SPEAKER JBL JBLPULSE5BLK,JBL                           ,JBLPULSE5BLK,ไม่ระบุ,1,0,11900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,283546,             ,194253418788,1000002835463,APPLE WATCH BAND 49MM MQE03FE/A ORANGE ALPINE LOOP MEDIUM,APPLE                         ,?MQE03FE/A,ไม่ระบุ,3,0,3800,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,283547,             ,194253418900,1000002835470,APPLE WATCH BAND 49MM MQE33FE/A GREEN ALPINE LOOP MEDIUM,APPLE                         ,?MQE33FE/A,ไม่ระบุ,1,0,2274,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,283589,             ,2000002835899,,DEMO GOPRO THE HANDLER FOR ALL HERO & MAX CAMERAS AFHGM-003,GOPRO                         ,DEMO AFHGM-003,ไม่ระบุ,1,0,1100,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,283590,             ,2000002835905,,DEMO GOPRO MOUNTS SHORTY MINI EXTENSION POLE&TRIPOD AFTTM-001,GOPRO                         ,DEMO AFTTM-001,ไม่ระบุ,1,0,1500,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,283591,             ,2000002835912,,DEMO MOUNTS VOLTA FOR ALL HERO & MAX CAMERAS GOPRO APHGM-001-AS,GOPRO                         ,DEMO APHGM-001-AS,ไม่ระบุ,1,0,5900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,283592,             ,2000002835929,,DEMO GOPRO PROTECTIVE HOUSING FOR HERO9 ADDIV-001 BLACK ,GOPRO                         ,DEMO ADDIV-001,ไม่ระบุ,1,0,2200,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,283593,             ,2000002835936,,DEMO GOPRO MOUNTS MAX GRIP + TRIPOD ASBHM-002,GOPRO                         ,DEMO ASBHM-002,ไม่ระบุ,1,0,2300,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,283594,             ,2000002835943,,DEMO ENDURO DUAL BAT CHARGE+ENDURO 2PACK GOPRO ADDBD-211-TR,GOPRO                         ,DEMO ADDBD-211-TR,ไม่ระบุ,1,0,2890,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,283597,             ,840500104514,,SPEAKER MICROPHONE DIVOOM DITOO MIC PINK,DIVOOM                        ,DITOOMIC PINK,ไม่ระบุ,3,0,3390,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,283600,             ,840500104699,,SPEAKER DIVOOM DITOO LOVELOCK PINK,DIVOOM                        ,DITOO LOVELOCK PINK,ไม่ระบุ,2,0,1290,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,283713,             ,7340055385336,,SPEAKER WOBURN III MARSHALL 1006017 CREAM ,MARSHALL                      ,1006017 CREAM ,ไม่ระบุ,1,0,28990,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,284886,             ,17817838320,,QUIETCOMFORT EARBUDS II QCEBII BLACK,BOSE                          ,?QCEB II BLK,ไม่ระบุ,1,0,6994,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,284946,             ,8859487900516,,SMARTWATCH WATCH PHONE Z1 BAMBOO IMOO W2123AO-BG GREEN,IMOO,W2123AO-BG,ไม่ระบุ,1,0,2614,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,284947,             ,8859487900479,,SMARTWATCH WATCH PHONE Z1 GRAPEFRUIT IMOO W2123AO-GR RED,IMOO,W2123AO-GR,ไม่ระบุ,1,0,3999,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,285272,             ,7340055387101,,SPEAKER MARSHALL ACTON III BROWN,MARSHALL                      ,ACTON III BROWN,ไม่ระบุ,4,0,12990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00024,285272,             ,7340055387101,,SPEAKER MARSHALL ACTON III BROWN,MARSHALL                      ,ACTON III BROWN,ไม่ระบุ,4,0,12990,3,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,285456,             ,810050282949,,เครื่องนวดกล้ามเนื้อ VENOM GO HYPERICE HPR-24000-001-00,HYPERICE,HPR-24000-001-00,ไม่ระบุ,2,0,5999,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,285459,             ,810050282628,,เครื่องนวดกล้ามเนื้อหลัง VENOM 2BK HYPERICE HPR-22000-001-00,HYPERICE,HPR-22000-001-00,ไม่ระบุ,1,0,9999,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,285466,             ,810045683317,,หูฟังทรูไวเรส DIME SKULLCANDY SK-S2DMW-P754 GOLDEN ORANGE,SKULLCANDY                    ,?SK-S2DMW-P754,ไม่ระบุ,1,0,834,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,285474,             ,810045683454,,หูฟังทรูไวเรส JIB TRUE SKULLCANDY SK-S2JTW-P752 GOLDEN RED,SKULLCANDY                    ,?SK-S2JTW-P752,ไม่ระบุ,1,0,874,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,285752,             ,2000002857525,,DEMO ลูกบอลนวดกล้ามเนื้อ HYPERSPHERE HYPERICE HPR-34000-001-00,HYPERICE,DM HPR-34000-001-00,ไม่ระบุ,1,0,3999,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,285762,             ,2000002857624,,DEMO เครื่องนวดกล้ามเนื้อ VENOM GO HYPERICE HPR-24000-001-00,HYPERICE,DM HPR-24000-001-00,ไม่ระบุ,1,0,5999,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,285764,             ,2000002857648,,DEMO เครื่องนวดกล้ามเนื้อหลัง VENOM 2BK HYPERICE HPR-22000-001-00,HYPERICE,DM HPR-22000-001-00,ไม่ระบุ,1,0,9999,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,285766,             ,2000002857662,,DEMO เครื่องนวดไหล่ขวาVNOM2 SHOU RIGHT HYPERICEHPR-22200-001-22,HYPERICE,DM HPR-22200-001-22,ไม่ระบุ,1,0,9999,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,285767,             ,2000002857679,,DEMO ชุดฟื้นฟูกล้ามเนื้อขาNORMATEC3 LEG HYPERICE HPR-63010-006-03,HYPERICE,DM HPR-63010-006-03,ไม่ระบุ,1,0,35999,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,285800,             ,6941565940544,,แท่นวาง OSMO MOBILE6 DISPLAYUNIT DJI OSMO-MOBILE6,DJI,?OSMO-MOBILE6,ไม่ระบุ,1,0,3074,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,285803,             ,6925281933639,,TRULY WIRELESS JBLTFLEXBLKAS,JBL                           ,JBLTFLEXBLKAS,ไม่ระบุ,2,0,3392,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,285803,             ,6925281933639,,TRULY WIRELESS JBLTFLEXBLKAS,JBL                           ,JBLTFLEXBLKAS,ไม่ระบุ,2,0,3392,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,285804,             ,6925281934247,,TRULY WIRELESS JBLTFLEXGBLKAS,JBL                           ,JBLTFLEXGBLKAS,ไม่ระบุ,3,0,3392,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,285804,             ,6925281934247,,TRULY WIRELESS JBLTFLEXGBLKAS,JBL                           ,JBLTFLEXGBLKAS,ไม่ระบุ,3,0,3392,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,285805,             ,2000002858058,,DEMO TRULY WIRELESS JBLTFLEXGBLKAS,JBL                           ,DEMO JBLTFLEXGBLKAS,ไม่ระบุ,1,0,3990,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,285806,             ,6925281934612,,TRULY WIRELESS BLTFLEXWHTAS,JBL                           ,JBLTFLEXWHTAS,ไม่ระบุ,4,0,3392,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,285806,             ,6925281934612,,TRULY WIRELESS BLTFLEXWHTAS,JBL                           ,JBLTFLEXWHTAS,ไม่ระบุ,4,0,3392,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,285807,             ,6925281934254,,TRULY WIRELESS JBLTFLEXGWHTAS,JBL                           ,JBLTFLEXGWHTAS,ไม่ระบุ,3,0,3392,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,285807,             ,6925281934254,,TRULY WIRELESS JBLTFLEXGWHTAS,JBL                           ,JBLTFLEXGWHTAS,ไม่ระบุ,3,0,3392,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00027,286565,             ,6925281982927,,SPEAKER PORTABLE HARMAN KARDON HKOS7BLUAS,HARMAN KARDON,HKOS7BLUAS,ไม่ระบุ,1,0,4990,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,287162,             ,2000002871620,,DEMO SPEAKER BLUETOOTH TRANSPARENT BLACK,TRANSPARENT,?DEMOSPEAKER BT BLAC,ไม่ระบุ,1,0,55900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,287166,             ,2000002871668,,DEMO SPEAKERBLUETOOTH SMALL TRANSPARENT WH,TRANSPARENT,?DM SPEAKER SMALL WH,ไม่ระบุ,1,0,28900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00004,287168,             ,2000002871682,,DEMO SPEAKERBLUETOOTH LIGHT TRANSPARENT BK,TRANSPARENT,?DM SPEAKER LIGHT BK,ไม่ระบุ,1,0,18900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287261,             ,4548736142381,,HEADPHONE WIRELESS SONY WH-CH520/BZ E BLACK,SONY                          ,WH-CH520/BZ  E,ไม่ระบุ,3,0,1490,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287262,             ,2000002872627,,DEMO HEADPHONE WIRELESS SONY WH-CH520/BZ E BLACK,SONY                          ,DEMO WH-CH520/BZ  E,ไม่ระบุ,1,0,1990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287263,             ,4548736142824,,HEADPHONE WIRELESS SONY WH-CH520/WZ E WHITE,SONY                          ,WH-CH520/WZ E,ไม่ระบุ,3,0,1490,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287264,             ,4548736142879,,HEADPHONE WIRELESS SONY WH-CH520/LZ E BLUE,SONY                          ,WH-CH520/LZ E,ไม่ระบุ,2,0,1490,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287265,             ,4548736142923,,HEADPHONE WIRELESS SONY WH-CH520/CZ E CREAM,SONY                          ,WH-CH520/CZ E CREAM,ไม่ระบุ,1,0,1490,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287305,             ,6925281943188,,IN-EAR SPORT HEADPHONE JBL JBLENDURRUN2BLKAS,JBL                           ,JBLENDURRUN2BLKAS,ไม่ระบุ,3,0,1071,3,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,287306,             ,2000002873068,,DEMO IN-EAR SPORT HEADPHONE JBL JBLENDURRUN2BLKAS,JBL                           ,DMJBLENDURRUN2BLKAS,ไม่ระบุ,1,0,1190,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287310,             ,6925281953408,,WIRELESS IN-EAR SPORT HEADPHONES JBL JBLENDURRUN2BTBAS,JBL                           ,JBLENDURRUN2BTBAS,ไม่ระบุ,3,0,1791,3,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,287311,             ,2000002873112,,DEMO WIRELESS IN-EAR SPORT HEADPHONES JBL JBLENDURRUN2BTBAS,JBL                           ,DMJBLENDURRUN2BTBAS,ไม่ระบุ,1,0,1990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287313,             ,6925281953439,,WIRELESS IN-EAR SPORT HEADPHONES JBL JBLENDURRUN2BTCAS,JBL                           ,JBLENDURRUN2BTCAS,ไม่ระบุ,1,0,1791,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,287315,             ,6925281980534,,WIRELESS IN-EAR HEADPHONES JBL JBLT115BTBLKAS,JBL                           ,JBLT115BTBLKAS,ไม่ระบุ,1,0,490,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287356,             ,4548736140783,,DIGITAL MUSIC PLAYER SONY NW-A306 BLACK,SONY                          ,NW-A306/BC  E,ไม่ระบุ,1,0,6714,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,287461,             ,2000002874614,,DEMO GOPRO CHEST MOUNT FOR HERO CAMERAS AGCHM-001,GOPRO                         ,AGCHM-001,ไม่ระบุ,1,0,1400,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,287462,             ,2000002874621,,DEMO GOPRO MODS&KITS TRAVEL KIT FOR  HERO CAMERA & MAX AKTTR-002,GOPRO                         ,AKTTR-002,ไม่ระบุ,1,0,2200,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00027,287600,             ,6925281928840,,SPEAKER JBL JBLFLIPES2,JBL                           ,JBLFLIPES2,ไม่ระบุ,3,0,2590,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287616,             ,4548736145832,,WIRELESS STEREO HEADSET SONY WI-OE610/BQ E BLACK,SONY                          ,WI-OE610/BQ E,ไม่ระบุ,2,0,4990,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287617,             ,2000002876175,,DEMO WIRELESS STEREO HEADSET SONY WI-OE610/BQ E BLACK,SONY                          ,DEMO WI-OE610/BQ E,ไม่ระบุ,1,0,4990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287618,             ,4548736142435,,WIRELESS NOISE CANCELING STERE SONY WH-CH720N/BCE BLACK,SONY                          ,WH-CH720N/BCE BK,ไม่ระบุ,3,0,3590,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287619,             ,4548736142978,,WIRELESS NOISE CANCELING STERE SONY WH-CH720N/WCE WHITE,SONY                          ,WH-CH720N/WCE WH,ไม่ระบุ,2,0,3590,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287620,             ,4548736143029,,WIRELESS NOISE CANCELING STERE SONY WH-CH720N/LCE BLUE,SONY                          ,WH-CH720N/LCE BL,ไม่ระบุ,1,0,3590,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,287621,             ,2000002876212,,DEMO WIRELESS NOISE CANCELING STERE SONY WH-CH720N/LCE BLUE,SONY                          ,DM WH-CH720N/LCE BL,ไม่ระบุ,1,0,4990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00015,287859,             ,7340055385848,,SPEAKER MARSHALL MIDDLETON AND BRASS BK,MARSHALL                      ,MIDDLETON AND BRASS,ไม่ระบุ,2,0,12990,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00028,287860,             ,2000002878605,,DEMO SPEAKER MARSHALL MIDDLETON AND BRASS BK,MARSHALL                      ,DMMIDDLETON AND BRAS,ไม่ระบุ,1,0,12990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,288068,             ,2000002880684,,DEMO DRONE DJI-MIC(1TX+1RX)/TH,DJI,DJI-MIC(1TX+1RX)/TH,ไม่ระบุ,1,0,13300,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,288069,             ,2000002880691,,DEMO DRONE DJI-MINI-2-SE/TH,DJI,DJI-MINI-2-SE/TH,ไม่ระบุ,1,0,12300,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,288416,             ,753759318420,753759313807,SMARTWATCH GARMIN FORERUNNER 965 BLACK,GARMIN                        ,FORERUNNER965BK,ไม่ระบุ,2,0,19251,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,288423,             ,2000002884231,,DEMO SMARTWATCH GTS 4 MINI AMAZFIT W2176OV1N MIDNIGHT BLACK,AMAZFIT,?DEMO W2176OV1N,ไม่ระบุ,1,0,3490,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,288424,             ,850037656677,,SMARTWATCH GTS 4 MINI AMAZFIT W2176OV2N FLAMINGO PINK,AMAZFIT,?W2176OV2N,ไม่ระบุ,1,0,2034,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,288425,             ,850037656691,,SMARTWATCH GTS 4 MINI AMAZFIT W2176OV4N MOONLIGHT WHITE,AMAZFIT,?W2176OV4N,ไม่ระบุ,2,0,3490,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,288426,             ,850037656684,,SMARTWATCH GTS 4 MINI AMAZFIT W2176OV3N MINT BLUE,AMAZFIT,?W2176OV3N,ไม่ระบุ,2,0,3490,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,288428,             ,6972596105893,,SMARTWATCH GTS 4 AMAZFIT W2168EU3N ROSEBUD PINK,AMAZFIT,?W2168EU3N,ไม่ระบุ,2,0,4564,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,288429,             ,6972596105886,,SMARTWATCH GTS 4 AMAZFIT W2168EU2N AUTUMN BROWN,AMAZFIT,?W2168EU2N,ไม่ระบุ,2,0,4564,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,288439,             ,2000002884392,,DEMO SPEAKER DIVOOM DITOO PRO WHITE,DIVOOM                        ,DM DITOO PRO WHITE,ไม่ระบุ,1,0,2890,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00014,288440,             ,2000002884408,,DEMO กระเป๋า DIVOOM PIXOO M BACKPACK,DIVOOM                        ,DM PIXOO M BACKPACK,ไม่ระบุ,1,0,3790,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00014,288441,             ,2000002884415,,DEMO กระเป๋า DIVOOM PIXOO SLING BAG C,DIVOOM                        ,DM PIXOO SLING BAG C,ไม่ระบุ,1,0,2690,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,288442,             ,2000002884422,,DEMO SPEAKER MIC DIVOOM DITOO MIC PINK,DIVOOM                        ,DM DITOOMIC PINK,ไม่ระบุ,1,0,3990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,288443,             ,2000002884439,,DEMO SPEAKER DIVOOM DITOO LOVELOCK PINK,DIVOOM                        ,DMDITOO LOVELOCKPINK,ไม่ระบุ,1,0,1590,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,288445,             ,840500104644,,SPEAKER DIVOOM DITOO PRO PINK,DIVOOM                        ,DITOO PRO PINK,ไม่ระบุ,1,0,2590,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,288446,             ,840500104651,,SPEAKER DIVOOM DITOO PRO GREEN,DIVOOM                        ,DITOO PRO GREEN,ไม่ระบุ,1,0,2590,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,288447,             ,840500104668,,SPEAKER DIVOOM DITOO PRO WHITE,DIVOOM                        ,DITOO PRO WHITE,ไม่ระบุ,2,0,2590,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00014,288449,             ,840500103418,,กระเป๋า DIVOOM PIXOO M BACKPACK,DIVOOM                        ,PIXOO M BACKPACK,ไม่ระบุ,1,0,2990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00013,288492,             ,6970357853922,,CAMERA ONE X3 STANDALONE INSTA360 CINSAAQ/B,INSTA360,?CINSAAQ/B,ไม่ระบุ,1,0,11704,1,Credit,VAR2
00010F111124001,10,Gadget,DOC+AUT+001,288494,             ,4548736143609,,TRULY WIRELESS SONY WF-C700N/BZ E BLACK,SONY                          ,WF-C700N/BZ E ,ไม่ระบุ,3,0,3190,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,288494,             ,4548736143609,,TRULY WIRELESS SONY WF-C700N/BZ E BLACK,SONY                          ,WF-C700N/BZ E ,ไม่ระบุ,3,0,3190,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00025,288495,             ,2000002884958,,DEMO TRULY WIRELESS SONY WF-C700N/VZ E LAVENDER,SONY                          ,DEMO WF-C700N/VZ E ,ไม่ระบุ,1,0,4490,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,288496,             ,4548736145689,,TRULY WIRELESS SONY WF-C700N/WZ E WHITE,SONY                          ,WF-C700N/WZ ,ไม่ระบุ,3,0,3190,3,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,288497,             ,4548736145733,,TRULY WIRELESS SONY WF-C700N/GZ E GREEN,SONY                          ,WF-C700N/GZ E,ไม่ระบุ,1,0,2934,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,288498,             ,4548736145788,,TRULY WIRELESS SONY WF-C700N/VZ E LAVENDER,SONY                          ,WF-C700N/VZ E,ไม่ระบุ,3,0,3190,3,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,288548,             ,3700546706400,,SMART WATCH SCANWATCH 38 MM HWA09-MODEL1-ALL-INT WHITE,WITHINGS,?HWA09-MODEL1-ALL-IN,ไม่ระบุ,1,0,7834,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,288549,             ,3700546706431,,SMART WATCH SCANWATCH 42 MM HWA09-MODEL4-ALL-INT BLACK,WITHINGS,?HWA09-MODEL4-ALL-IN,ไม่ระบุ,1,0,9990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,289841,             ,753759183820,,ACC UNIVERSAL CHARGING CABLE,GARMIN                        ,UNIVERSAL CHARGING,ไม่ระบุ,5,0,839,5,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00029,289842,             ,8859286231651,,DEMO SMART WATCH LDU FORERUNNER 265 MUSIC AQUA,GARMIN                        ,LDU FORERUNNER 265,ไม่ระบุ,1,0,16590,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,289923,             ,194252625354,,DEMO APPLE WATCH BAND 41MM SPORT BAND 3J600FE/A RED,APPLE                         ,?3J600FE/A,ไม่ระบุ,2,0,1800,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,289924,             ,194253419228,,DEMO APPLE WATCH BAND 49MM ALPINE LOOP 3J600FE/A GREEN,APPLE                         ,?3L361FE/A,ไม่ระบุ,1,0,3800,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,289925,             ,194253154310,,DEMO APPLE WATCH SE GPS44MM 3K599TH/A SL ALUMINIUM CASE ONLY,APPLE                         ,?3K599TH/A,ไม่ระบุ,1,0,10900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00040,289926,             ,194253154525,,DEMO APPLE WATCH SE GPS44MM 3K600TH/A MID ALUMINIU CASE ONLY,APPLE                         ,?3K600TH/A,ไม่ระบุ,1,0,10900,1,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00003,289927,             ,194253168904,,DEMO APPLEWATCH S8GPS+CEL41MM 3K621TH/A R ALUMINIU CASE ONLY,APPLE                         ,?3K621TH/A,ไม่ระบุ,2,0,19900,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00001,289928,             ,194253169383,,DEMO APPLEWATCHS8GPS+CEL41MM 3K627TH/A SV STAINLES CASE ONLY,APPLE                         ,?3K627TH/A,ไม่ระบุ,1,0,27900,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00015,289970,             ,7340055391979,,SPEAKER MARSHALL MIDDLETON CREAM,MARSHALL                      ,MIDDLETON CREAM,ไม่ระบุ,2,0,12990,2,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00026,290030,             ,2000002900306,,DEMO SPEAKER SONGBIRD HQ DIVOOM SONGBIRD HQS19337 WHITE,DIVOOM                        ,SONGBIRD_HQ_S19337,ไม่ระบุ,1,0,5990,1,Credit,VAR2
00010F111124001,10,Gadget,SFL+001+00031,290033,             ,745883820542,,WIRELESS HEADPHONES KIDS SOUNDFORM MINI  BELKIN AUD002BTPK,BELKIN                        ,AUD002BTPK,ไม่ระบุ,2,0,1190,2,Credit,VAR2
00010F111124001,10,Gadget,BS1+001+00002,290035,             ,745883834808,,TRUE WIRELESS SOUNDFORM FLOW EARBUS BELKIN AUC006BTBK,BELKIN                        ,AUC006BTBK,ไม่ระบุ,2,0,2490,1,Credit,VAR2
