cntnum,stmerch,cntdate,deptcode,deptname,subdeptcode,subdeptname,sku,sbc,ibc,bndname,prname,prmodel,soh,cntqnt,varianceqnt,extphycnt_retail,extphycnt_cost,extphy_retailvar,extphy_costvar,gmperc,skutype,rpname
00010F111124001,00010,20241111,09,Computer,0906,Laptop,285029,2000002850298,             ,SURFACE,DEMO SURFACE PRO9 I5/8/256 SAPPHIRE DEMO + KEYBOARD WITH PEN SAPPHIRE DEMO,?PRO9 I5/8/256S SPHP,1,1,0,55790,48888,0,0,6.24,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,285030,2000002850304,             ,SURFACE,SURFACE PRO9 I7/16/256 GRAPHITE + KEYBOARD WITH PEN BLACK,?PRO9 I7/16/256 BLCK,1,1,0,73790,64866,0,0,5.94,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,294755,0197498721521,             ,HP                            ,NOTEBOOK HP LAPTOP VICTUS 15-FB1010AX ,VICTUS 15-FB1010AX ,2,2,0,47980,43048,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,285043,2000002850434,             ,SURFACE,SURFACE PRO9 I7/16/512 GRAPHITE + KEYBOARD WITH PEN POPPY RED,?PRO9 I7/16/512 PRED,1,1,0,84790,74765,0,0,5.65,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,286557,8885663166001,             ,DELL                          ,NOTEBOOK DELL INSPIRON 5620 W5663166004TH 1255U,?INSPIRON 3520 1255U,1,1,0,37490,33636,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,297320,2000002973201,             ,LENOVO                        ,DEMO NOTEBOOK LENOVO IP3-15IAU7 I3-1215U ARCTIC GREY+BAG,IP3-15IAU/82RK014LTA,1,1,0,15800,14175,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,298322,2000002983224,             ,HP                            ,DEMO NOTEBOOK HP LAPTOP 15S-FQ5308TU,15S-FQ5308TU,1,1,0,16990,15243,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,284977,2000002849773,             ,SURFACE,SURFACE LAPTOP5 15IN I7/16/512 BLACK,?LPTP5 15 I7/16/512 ,2,2,0,139800,123676,0,0,5.34,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,289742,0197105099777,             ,ASUS                          ,NOTEBOOK ASUS X1605ZA-MB523WS INDIE BLACK,?X1605ZA-MB523WS,1,1,0,18990,17704.1,0,0,0.25,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,288486,0197192554623,             ,HP                            ,NOTEBOOK HP LAPTOP 15S-FQ2726TU (7K5F1PA),?15S-FQ2726TU,1,1,0,13490,12103,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,298319,0197961850567,             ,HP                            ,NOTEBOOK HP PAVILION PLUS 14-EW0026TU ,14-EW0026TU ,2,2,0,59980,53814,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299541,0198153706037,             ,LENOVO                        ,NOTEBOOK LENOVO IPS3-15IRH8 I7-13620H 16G ARCTIC GREY+BAG,IPS3-15IR/83EM009STA,3,3,0,76470,68607,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,268152,2000002681526,             ,ACER                          ,DEMO NOTEBOOK ACER ASPIRE A314-35-P9RS PURE SILVER,?A314-35-P9RSSL,1,1,0,11990,9860,0,0,12.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,297750,0197105469549,             ,ASUS                          ,NOTEBOOK ASUS B0VX1-M03230 X1502ZA-EJ5200WS QUIET BLUE,X1502ZA-EJ5200WS,2,2,0,35980,34074,0,0,-1.33,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,287925,4711121354991,             ,ACER                          ,NOTEBOOK ACER ASPIRE A315-510P-P330,NX.KDHST.00H,1,1,0,12990,11655,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,273242,4895180766633,             ,INFINIX,NOTEBOOK INFINIX INBOOK X1 i5 GREY,?INBOOK X1 i5 GREY,1,1,0,19990,16691.59,0,0,10.66,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,297754,0197105506886,             ,ASUS                          ,NOTEBOOK ASUS X1502VA-NJ516WS QUIET BLUE,?X1502VA-NJ516WS,3,3,0,65970,59187,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,297773,2000002977735,             ,LENOVO                        ,DEMO NOTEBOOK LENOVO LOQ3-15 I5-12450HX LUNA GREY+BAG,LOQ3-15/83GS001GTA,1,1,0,27790,24933,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,297787,4711121844881,             ,ACER                          ,NOTEBOOK ACER ASPIRE GO AG15-31P-30EJ,AG15-31P-30EJ,1,1,0,13990,12552,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299527,0197530265808,             ,LENOVO                        ,NOTEBOOK LENOVO IPS5-16IMH9 U5-125H 16G 512G CLOUD GREY+BAG,IPS5-16IM/83DC004CTA,2,2,0,59980,53812,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299543,0197105368798,             ,ASUS                          ,NOTEBOOK ASUS X1504GA-NJ322W MIXED BLACK,X1504GA-NJ322W,3,3,0,35970,32271,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299559,4711121976285,             ,ACER                          ,NOTEBOOK ACER ASPIRE LITE AL16-51P-59K6,AL16-51P-59K6,2,2,0,35980,32282,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299103,0197105510104,             ,ASUS                          ,NOTEBOOK ASUS X1605VA-MB303WS INDIE BLACK,X1605VA-MB303WS,2,2,0,27980,21450.29,0,0,17.97,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299557,4711121976247,             ,ACER                          ,NOTEBOOK ACER ASPIRE LITE AL16-51P-37SU,AL16-51P-37SU,2,2,0,29980,26898,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,292702,0197105256903,             ,ASUS                          ,NOTEBOOK ASUS X1605ZA-MB332W INDIE BLACK,?X1605ZA-MB332W,1,1,0,12990,9745.49,0,0,19.73,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,298317,0197961058604,             ,HP                            ,NOTEBOOK HP LAPTOP 15S-FQ5308TU,15S-FQ5308TU,2,2,0,33980,30486,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,267605,2000002676058,             ,ACER                          ,DEMO NOTEBOOK ACER SWIFT SF314-511-35HW PURE SILVER,?SF314-511-35HW,1,1,0,20990,17935,0,0,8.57,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,298318,0197961217353,             ,HP                            ,NOTEBOOK HP PAVILION PLUS 14-EY0049AU,14-EY0049AU,3,3,0,89970,80721,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,287125,0197105018891,             ,ASUS                          ,NOTEBOOK ASUS D1603QA-MB706WS QUIET BLUE,?D1603QA-MB706WS,1,1,0,19990,17834.26,0,0,4.54,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,297322,2000002973225,             ,LENOVO                        ,DEMO NOTEBOOK LENOVO IP1-15ALC7 AMD R7 5700U CLOUD GREY+BAG,IP1-15ALC/82R400J9TA,1,1,0,17300,15521,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,298300,0197961058628,             ,HP                            ,NOTEBOOK HP LAPTOP 15S-FQ5309TU,15S-FQ5309TU,3,3,0,40470,36309,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,293885,4711121674198,             ,ACER                          ,NOTEBOOK ACER NITRO V 15 ANV15-51-578S OBSIDIAN BLACK,ANV15-51-578S,2,2,0,51980,46636,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,297758,0197105494657,             ,ASUS                          ,NOTEBOOK ASUS FA506NF-HN012W GRAPHITE BLACK+BAG,FA506NF-HN012W,2,2,0,47980,43046,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,297789,4711121685880,             ,ACER                          ,NOTEBOOK ACER NITRO V 15 ANV15-51-574G ,ANV15-51-574G ,2,2,0,65980,59197.01,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299542,2000002995425,             ,LENOVO                        ,NOTEBOOK LENOVO IP5 2IN1 AMD R5 8645HS 16G LUNA GREY+BAG,IP5 2in1/83DR001KTA,1,1,0,26990,23318,0,0,7.56,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299803,2000002998037,             ,HP                            ,DEMO NOTEBOOK HP PAVILION 15-EH3047AU ,15-EH3047AU,1,1,0,25990,23318.13,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,293886,2000002938866,             ,ACER                          ,DEMO NOTEBOOK ACER NITRO V 15 ANV15-51-578S OBSIDIAN BLACK,?ANV15-51-578S,1,1,0,25990,23318,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299800,0198415339799,             ,HP                            ,NOTEBOOK HP PAVILION 15-EH3047AU ,15-EH3047AU,1,1,0,25990,23318.13,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,296321,2000002963219,             ,ASUS                          ,DEMO NOTEBOOK ASUS M1504FA  MIXED BLACK,M1504FA,1,1,0,15990,14346,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,297784,2000002977841,             ,ACER                          ,DEMO NOTEBOOK ACER ASPIRE A315-24P-R70F ,?A315-24P-R70F,1,1,0,15990,14346,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299544,0197105644625,             ,ASUS                          ,NOTEBOOK ASUS M1605YA-MB726WF INDIE BLACK,M1605YA-MB726WF,1,1,0,18990,17002.04,0,0,4.2,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299105,0197105533110,             ,ASUS                          ,NOTEBOOK ASUS M1504FA-NJ516W MIXED BLACK,M1504FA-NJ516W,3,3,0,41970,37653,0,0,4.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299798,0197961850574,             ,HP                            ,NOTEBOOK HP LAPTOP 15-FC0055AU,15-FC0055AU,2,2,0,22980,20618,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299535,0198153593774,             ,LENOVO                        ,NOTEBOOK LENOVO IPS3-14IAH8 i5-12450H 16G ARCTIC GREY+BAG,IPS3-14IA/83EQ004YTA,2,2,0,39980,35868,0,0,4.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299805,2000002998051,             ,HP                            ,DEMO NOTEBOOK HP LAPTOP 15-FD1051TU,15-FD1051TU,1,1,0,27990,25113,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,298324,2000002983248,             ,HP                            ,DEMO NOTEBOOK HP PAVILION PLUS 14-EW0026TU ,14-EW0026TU ,1,1,0,29990,26907,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,291895,0197528926193,             ,LENOVO                        ,NOTEBOOK LENOVO IPS3-15IAH8 I5-1245H ARCTIC GREY+BAG,IPS3-15IA/83ER000JTA,1,1,0,19490,17486,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,293240,0197498680286,             ,HP                            ,NOTEBOOK HP LAPTOP 15S-FQ5232TU,15S-FQ5232TU,1,1,0,14990,13449,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299540,0197530020230,             ,LENOVO                        ,NOTEBOOK LENOVO IP5 2IN1-14IRU9 CORE5-120U LUNA GREY+BAG,IP5 2in1/83DT001CTA,1,1,0,27990,25112,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299533,0198153628506,             ,LENOVO                        ,NOTEBOOK LENOVO LOQ-15 i5-12450HX RTX2050B4G LUAN GREY+BAG,LOQ-15/83GS00CPTA,2,2,0,53980,48430,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0906,Laptop,299558,2000002995586,             ,ACER                          ,DEMO NOTEBOOK ACER ASPIRE LITE AL16-51P-37SU,AL16-51P-37SU,1,1,0,14990,13449,0,0,4,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,276821,2000002768210,             ,SAMSUNG                       ,"$$ MONITOR  SAMSUNG GAMING 27"" LS27AG320NEXXT",?LS27AG320NEXXT,1,1,0,8190,6173,0,0,19.35,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,276818,8806094042856,             ,SAMSUNG                       ,"MONITOR SAMSUNG 24""GAMING LS24AG320NEXXT",LS24AG320NEXXT,2,2,0,11980,9740,0,0,13.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,288332,2000002883326,             ,SAMSUNG                       ,MONITOR GAMING SAMSUNG LS34BG850SEXXT,LS34BG850SEXXT,1,1,0,49990,40640,0,0,13.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,292721,4711377093897,             ,MSI                           ,MONITOR MSI MODERN MD2412P,MODERN MD2412P,2,2,0,9980,8952,0,0,4.02,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,292716,4711377094078,             ,MSI                           ,MONITOR MSI MODERN MD2412PW,MODERN MD2412PW,3,3,0,14970,13412.99,0,0,4.13,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,294440,4711377089203,             ,MSI                           ,MONITOR PRO MP273AW,PRO MP273AW,2,2,0,7980,7160,0,0,3.99,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,294507,4711377127264,             ,MSI                           ,MONITOR MSI PRO MP251,PRO MP251,1,1,0,2890,2530.06,0,0,6.33,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,276820,8806094042863,             ,SAMSUNG                       ,"MONITOR  SAMSUNG GAMING 27"" LS27AG320NEXXT",LS27AG320NEXXT,1,1,0,8190,6650,0,0,13.12,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,297508,8806095219691,             ,SAMSUNG                       ,MONITOR SAMSUNG LS27C330GAEXXT,LS27C330GAEXXT,1,1,0,4690,3850,0,0,12.16,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,292712,4711377087964,             ,MSI                           ,MONITOR MSI PRO MP2412,PRO MP2412,4,4,0,10360,8955.78,0,0,7.5,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,294439,4711377035200,             ,MSI                           ,MONITOR PRO MP273A,PRO MP273A,1,1,0,3990,3580,0,0,3.99,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,273654,2000002736547,             ,SAMSUNG                       ,"$$ MONITOR SAMSUNG 27"" HRM LS27A800UJEXXT",LS27A800UJEXXT,1,1,0,12490,7105,0,0,39.13,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,276819,2000002768197,             ,SAMSUNG                       ,"$$ MONITOR SAMSUNG 24""GAMING LS24AG320NEXXT",LS24AG320NEXXT,1,1,0,5990,3409,0,0,39.1,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,292713,2000002927136,             ,MSI                           ,DEMO MONITOR MSI PRO MP2412,PRO MP2412,1,1,0,3290,2152,0,0,30.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,294829,8806095053431,             ,SAMSUNG                       ,MONITOR SAMSUNG ODYSSEY LS49CG934SEXXT,LS49CG934SEXXT,2,2,0,119980,94180,0,0,16.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,297506,4711377142700,             ,MSI                           ,MONITOR MSI G255F,G255F,2,2,0,7980,7149.43,0,0,4.14,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,297792,2000002977926,             ,ACER                          ,DEMO MONITOR ACER NITRO Gaming LED 27 VG270EBMIPX,VG270EBMIPX,1,1,0,5190,4559,0,0,6.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,291963,2000002919636,             ,ACER                          ,"DEMO MONITOR ACER NITRO GAMING LED 21.5"" VG220QHBMIIX ",?VG220QHBMIIX,1,1,0,3990,2505.87,0,0,32.8,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,287868,2000002878681,             ,SAMSUNG                       ,$$ MONITOR SAMSUNG ODYSSEY LS27CG510EEXXT,LS27CG510EEXXT,1,1,0,8930,5684,0,0,31.89,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,287867,8806094674446,             ,SAMSUNG                       ,MONITOR SAMSUNG ODYSSEY LS27CG510EEXXT,LS27CG510EEXXT,1,1,0,8930,7600,0,0,8.94,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,297791,4711121633416,             ,ACER                          ,MONITOR ACER NITRO Gaming LED 23.8 VG240Y M3BMIIPx ,VG240Y M3BMIIPx ,1,1,0,5500,4832,0,0,6,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,297793,4711121373619,             ,ACER                          ,MONITOR ACER NITRO Gaming LED 27 VG270EBMIPX,VG270EBMIPX,4,4,0,20760,18236,0,0,6.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,297790,2000002977902,             ,ACER                          ,DEMO MONITOR ACER NITRO Gaming LED 23.8 VG240Y M3BMIIPx ,VG240Y M3BMIIPx ,1,1,0,5500,4832,0,0,6,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0908,Monitors,292725,2000002927259,             ,MSI                           ,DEMO MONITOR MSI  PRO MP223,PRO MP223,1,1,0,2490,1629,0,0,30,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,283342,0194253266570,             ,APPLE                         ,"APPLE IPAD PRO 11"" (2022)WI-FI 1TB - SILVER",MNXL3TH/A,2,2,0,121800,103600,0,0,8.99,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298498,0195949267796,             ,APPLE                         ,"APPLE IPAD AIR6 13"" CL 256GB STARLIGHT",MV6X3TH/A,1,1,0,38900,34600,0,0,4.83,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298499,0195949268069,             ,APPLE                         ,"APPLE IPAD AIR6 13"" CL 256GB PURPLE",MV6Y3TH/A,1,1,0,38900,34600,0,0,4.83,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298517,0195949223846,             ,APPLE                         ,"APPLE IPAD PRO M4 11"" WI-FI 1TB SILVER",MVVF3TH/A,1,1,0,59900,55410,0,0,1.02,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298534,0195949468797,             ,APPLE                         ,"APPLE IPAD PRO M4 11"" CL 1TB NANO-TEXTURE SPACE BLACK",MWRP3TH/A,1,1,0,70900,65920,0,0,0.52,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,283352,0194253243366,             ,APPLE                         ,"APPLE IPAD PRO 12.9"" (2022)WI-FI 1TB - SILVER",MNXX3TH/A,1,1,0,72900,62000,0,0,9,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298530,0195949466939,             ,APPLE                         ,"APPLE IPAD PRO M4 11"" WI-FI 1TB NANO-TEXTURE SPACE BLACK",MWR63TH/A,1,1,0,63900,58880,0,0,1.41,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,283312,0194253361411,             ,APPLE                         ,APPLE IPAD GEN10 CELLULAR 64GB BLUE,MQ6K3TH/A,2,2,0,37800,35330,0,0,-0.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,283330,0194253386438,             ,APPLE                         ,DEMO APPLE IPAD GEN10 WI-FI 64GB PINK,3L206TH/A,2,2,0,35800,26800,0,0,19.9,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,283344,0194253267119,             ,APPLE                         ,"APPLE IPAD PRO 11"" (2022)WI-FI 2TB - SILVER",MNXN3TH/A,1,1,0,76900,65400,0,0,9,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,283364,0194253279129,             ,APPLE                         ,"APPLE IPAD PRO 11"" (2022)CELLULAR 2TB - SILVER",MNYM3TH/A,2,2,0,165800,141000,0,0,9,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298497,0195949267529,             ,APPLE                         ,"APPLE IPAD AIR6 13"" CL 256GB BLUE",MV6W3TH/A,1,1,0,38900,34600,0,0,4.83,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,290293,0194253711599,             ,APPLE                         ,"APPLE MACBOOK AIR M2 15"" 256GB SILVER MQKR3TH/A",MQKR3TH/A,2,2,0,95800,82400,0,0,7.97,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,294472,0195949185380,             ,APPLE                         ,"APPLE MACBOOK PRO 16"" M3 MAX 1TB+48GB SPACE BLACK MUW63TH/A",?MUW63TH/A,1,1,0,147400,129290,0,0,6.15,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,296261,2000002962618,             ,APPLE                         ,"APPLE MACBOOK PRO 14"" M3 CHIP 1TB SPACE GREY Z1C9 KEY ENG",?Z1C9,1,1,0,66900,59280,0,0,5.19,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,294457,0195949099496,             ,APPLE                         ,"APPLE MACBOOK PRO 14"" M3 CHIP 1TB SPACE GREY MTL83TH/A",?MTL83TH/A,1,1,0,66900,58680,0,0,6.15,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,302663,0195949905575,             ,APPLE                         ,"APPLE MACBOOK AIR M3 15"" 256GB CPU8/GPU10/RAM16 SILVER",MC9E4TH/A,1,1,0,47900,42050,0,0,6.07,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,302672,2000003026722,             ,APPLE                         ,"DEMO APPLE MACBOOK AIR M3 13"" 256GB CPU8/GPU8/RAM16 MIDNIGHT",MC8K4TH/A,1,1,0,39900,35000,0,0,6.14,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,302373,0195949729942,             ,APPLE                         ,APPLE IPAD MINI WI-FI 256GB (2024) SPACE GRAY MXNA3TH/A,MXNA3TH/A,1,1,0,21900,19600,0,0,4.24,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,276935,2000002769354,             ,APPLE                         ,DEMO APPLE STUDIO DISPLAY STANDARD/TILT/1M-THA,MK0U3TH/A,1,1,0,54900,46200,0,0,9.96,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298482,0195949254956,             ,APPLE                         ,"APPLE IPAD AIR6 13"" WI-FI 256GB STARLIGHT",MV2G3TH/A,1,1,0,32900,29390,0,0,4.42,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298516,0195949223587,             ,APPLE                         ,"APPLE IPAD PRO M4 11"" WI-FI 1TB SPACE BLACK",MVVE3TH/A,1,1,0,59900,55410,0,0,1.02,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,276913,0194252807187,             ,APPLE                         ,APPLE IPAD AIR5 WI-FI CL 64GB STL-THA,MM6V3TH/A,2,2,0,59800,50058.34,0,0,10.43,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298555,0195949247422,             ,APPLE                         ,"APPLE IPAD PRO M4 13"" CL 2TB SILVER",MVY03TH/A,1,1,0,93900,87560,0,0,0.22,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,302653,0195949900518,             ,APPLE                         ,"APPLE MACBOOK AIR M2 13"" 256GB CPU8/GPU8/RAM16 MIDNIGHT",MC7X4TH/A,1,1,0,34900,30620,0,0,6.12,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,290298,0194253711124,             ,APPLE                         ,"APPLE MACBOOK AIR M2 15"" 512GB SPACE GREY MQKQ3TH/A",MQKQ3TH/A,2,2,0,109800,94400,0,0,8.01,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,297359,2000002973591,             ,APPLE                         ,"DEMO APPLE MACBOOK AIR M3 13"" MIDNIGHT 256/8GB MRXV3TH/A",?MRXV3TH/A,2,2,0,79800,70000,0,0,6.14,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,283348,0194253242284,             ,APPLE                         ,"APPLE IPAD PRO 12.9"" (2022)WI-FI 256GB - SILVER",MNXT3TH/A,1,1,0,48900,41600,0,0,8.97,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,283367,0194253253792,             ,APPLE                         ,"APPLE IPAD PRO 12.9"" (2022)CELLULAR 256GB - SPACE GREY",MP203TH/A,1,1,0,54900,47420,0,0,7.58,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298459,0195949204937,             ,APPLE                         ,"APPLE IPAD AIR6 11"" CL 128GB PURPLE",MUXG3TH/A,1,1,0,27900,25920,0,0,0.59,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298525,0195949230493,             ,APPLE                         ,"APPLE IPAD PRO M4 11"" CL 1TB SILVER",MVW63TH/A,1,1,0,66900,62350,0,0,0.28,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298541,0195949238987,             ,APPLE                         ,"APPLE IPAD PRO M4 13"" WI-FI 256GB SILVER",MVX33TH/A,1,1,0,49900,45920,0,0,1.53,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298556,0195949237737,             ,APPLE                         ,"DEMO APPLE IPAD PRO M4 13"" WI-FI 256GB SPACE BLACK",3M780TH/A,1,1,0,52900,40410,0,0,18.26,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298559,0195949468087,             ,APPLE                         ,"APPLE IPAD PRO M4 13"" WI-FI 1TB NANO-TEXTURE SILVER",MWRG3TH/A,1,1,0,75900,70210,0,0,1.02,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,283307,0194253389682,             ,APPLE                         ,APPLE IPAD GEN10 WI-FI 256GB SILVER,MPQ83TH/A,1,1,0,18900,17277.67,0,0,2.18,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298449,0195949190643,             ,APPLE                         ,"APPLE IPAD AIR6 11"" WI-FI 512GB BLUE",MUWM3TH/A,1,1,0,32900,31130,0,0,-1.24,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298481,0195949254680,             ,APPLE                         ,"APPLE IPAD AIR6 13"" WI-FI 256GB BLUE",MV2F3TH/A,1,1,0,32900,29390,0,0,4.42,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,298531,0195949467165,             ,APPLE                         ,"APPLE IPAD PRO M4 11"" WI-FI 1TB NANO-TEXTURE SILVER",MWR73TH/A,1,1,0,63900,58880,0,0,1.41,Credit,STK2
00010F111124001,00010,20241111,09,Computer,0909,Apple,302372,0195949729713,             ,APPLE                         ,APPLE IPAD MINI WI-FI 128GB (2024) PURPLE MXN93TH/A,MXN93TH/A,4,4,0,71600,64120,0,0,4.18,Credit,STK2
